Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Feature26,Feature27,Feature28,Feature29,Feature30,Feature31,Feature32,Feature33,Feature34,Feature35,Feature36,Feature37,Feature38,Feature39,Feature40,Feature41,Feature42,Feature43,Feature44,Feature45,Feature46,Feature47,Feature48,Feature49,Feature50,Feature51,Feature52,Feature53,Feature54,Feature55,Feature56,Feature57,Feature58,Feature59,Feature60,Feature61,Feature62,Feature63,Feature64,Feature65,Feature66,yLabel,Y
0.02486,0.86253187,0.0553,0.0195175,0.94189578,-2.13,1.9639,4.0939,4.63E-05,-0.677002576,0.086253187,-0.094706,1.338870607,0.0211,-0.08892375,1.54079205,-2.8281,2.8389,5.667,-0.030672161,-0.886649437,0.133887061,-0.094706,1.338870607,0.0211,-0.08892375,1.54079205,-2.8281,2.8389,5.667,-0.030672161,-0.886649437,0.133887061,0.133285225,0.108807281,0.10408324,0.115298622,0.077056815,0.018235405,0.650758584,0.632523179,2.544552018,8.579997858,0.010880728,0.187345522,0.19134393,0.16375171,0.156194802,0.091167913,0.022077052,1.288942727,1.266865675,4.055953912,19.81907652,0.019134393,0.202532028,0.180645711,0.138526114,0.167624527,0.081048635,0.018402,1.024415538,1.006013538,2.51491949,7.458522267,0.018064571,imb-2,4
-0.039248,0.882770265,-0.0374,-0.04759,0.98162946,-1.9041,2.0131,3.9172,0.092424325,-0.744170605,0.088277027,0.047572,1.439426301,0.11085,0.0556325,1.64464818,-2.8901,2.7338,5.6239,-0.066322477,-1.078989434,0.14394263,0.047572,1.439426301,0.11085,0.0556325,1.64464818,-2.8901,2.7338,5.6239,-0.066322477,-1.078989434,0.14394263,0.134476656,0.11387245,0.111708817,0.115950147,0.062040258,0.009246406,0.730269329,0.721022922,3.217044391,13.279486,0.011387245,0.198153543,0.20810555,0.149271666,0.156329138,0.090081346,0.025077875,1.313160707,1.288082832,3.602610611,15.12839979,0.020810555,0.181504631,0.138504296,0.153139127,0.162921716,0.10618515,0.020191709,0.777734782,0.757543073,1.903543405,5.217886309,0.01385043,imb-2,4
0.023724,0.85293526,0.04845,0.03446875,0.75360558,-2.0894,2.3004,4.3898,-0.078508222,0.019779031,0.085293526,-0.037621,1.424685128,-0.1665,-0.0519925,1.73441961,-2.9983,3.0402,6.0385,0.086107983,-0.976106456,0.142468513,-0.037621,1.424685128,-0.1665,-0.0519925,1.73441961,-2.9983,3.0402,6.0385,0.086107983,-0.976106456,0.142468513,0.127321991,0.11290725,0.096248317,0.108855033,0.063850558,0.009415106,0.690144215,0.680729109,2.728213186,10.16321392,0.011290725,0.194269316,0.207664415,0.155820259,0.154431368,0.069629382,0.021434687,1.345663884,1.324229197,3.893845459,17.47184399,0.020766441,0.202072469,0.178398634,0.162592841,0.174280404,0.118658291,0.016174173,1.096278655,1.080104482,2.689701596,10.24185182,0.017839863,imb-2,4
-0.007102,0.883964761,0.04615,-0.0209325,0.89074608,-1.9306,2.4322,4.3628,0.14947226,-0.185162253,0.088396476,0.020695,1.355064023,0.05435,0.03378,1.54071792,-3.0628,3.0989,6.1617,-0.050413428,-0.822809119,0.135506402,0.020695,1.355064023,0.05435,0.03378,1.54071792,-3.0628,3.0989,6.1617,-0.050413428,-0.822809119,0.135506402,0.139144854,0.108170823,0.118518822,0.124110078,0.072095402,0.010833553,0.591693039,0.580859487,2.024980008,5.517378449,0.010817082,0.185913041,0.196347798,0.140458384,0.146468181,0.067354008,0.032809695,1.291866257,1.259056563,3.998732882,18.37062732,0.01963478,0.199970565,0.176829778,0.149271194,0.171442086,0.095420804,0.033613945,1.132672386,1.099058441,3.095505563,13.03647117,0.017682978,imb-2,4
0.011481,0.955389257,0.09375,0.0471575,1.00127391,-2.8252,1.9054,4.7306,-0.355442641,-0.180185467,0.095538926,-0.0584,1.422717761,-0.25405,-0.0690325,1.45658037,-2.8964,3.0781,5.9745,0.176495104,-0.856904044,0.142271776,-0.0584,1.422717761,-0.25405,-0.0690325,1.45658037,-2.8964,3.0781,5.9745,0.176495104,-0.856904044,0.142271776,0.143697572,0.125133941,0.108527247,0.119369014,0.056724154,0.022962,0.74148254,0.71852054,2.805001106,9.416663729,0.012513394,0.204716576,0.196902603,0.157627352,0.16854884,0.090034185,0.027006143,1.225636008,1.198629865,3.324175115,13.27350789,0.01969026,0.225150582,0.158737328,0.189218141,0.199492657,0.109413132,0.042503304,0.937337295,0.894833992,2.288642391,6.892143136,0.015873733,imb-2,4
-0.024117,0.913869923,0.05855,-0.02184125,0.93589125,-2.1609,2.3897,4.5506,-0.035021913,-0.311681915,0.091386992,0.035247,1.333284637,0.0562,0.0654925,1.36458504,-2.9029,2.6874,5.5903,-0.197536985,-0.841215533,0.133328464,0.035247,1.333284637,0.0562,0.0654925,1.36458504,-2.9029,2.6874,5.5903,-0.197536985,-0.841215533,0.133328464,0.139056694,0.117888696,0.099016759,0.121421002,0.076862422,0.015838533,0.728941548,0.713103015,2.645446432,10.17267499,0.01178887,0.182288023,0.193885389,0.135839152,0.142473655,0.080807874,0.006990338,1.171818515,1.164828177,3.171580956,11.96312045,0.019388539,0.217086631,0.171375081,0.200382918,0.198558722,0.117684899,0.003116724,1.123767832,1.120651108,2.885043815,13.08792939,0.017137508,imb-2,4
-0.011357,0.870539128,0.0171,-0.00392,0.82477038,-2.0976,2.6048,4.7024,-0.028560145,-0.049809958,0.087053913,0.012674,1.255639132,0.09355,0.03766,1.51099179,-2.8529,2.2403,5.0932,-0.159894392,-0.844884103,0.125563913,0.012674,1.255639132,0.09355,0.03766,1.51099179,-2.8529,2.2403,5.0932,-0.159894392,-0.844884103,0.125563913,0.131441163,0.113434801,0.108828617,0.111607613,0.045800759,0.015953101,0.749565191,0.733612091,3.56256662,15.67281951,0.01134348,0.168389516,0.185553851,0.122139538,0.130550705,0.0954446,0.02084159,1.117215429,1.096373839,3.366356643,13.03250801,0.018555385,0.188907339,0.167864534,0.134700907,0.160316604,0.104438297,0.01930069,0.97253113,0.95323044,2.552689825,8.365609869,0.016786453,imb-2,4
-0.010132,0.864666447,-0.04845,-0.00119,0.92847825,-2.3515,2.3046,4.6561,-0.085470141,-0.151390681,0.086466645,0.020715,1.29702116,0.07145,0.059775,1.4077287,-2.9895,2.4851,5.4746,-0.253207085,-0.721296582,0.129702116,0.020715,1.29702116,0.07145,0.059775,1.4077287,-2.9895,2.4851,5.4746,-0.253207085,-0.721296582,0.129702116,0.134137436,0.108330386,0.113681641,0.116753853,0.066074312,0.011073504,0.693147704,0.6820742,3.052412517,12.28262801,0.010833039,0.172831375,0.192705696,0.137231447,0.133898178,0.088168819,0.007002076,1.153564522,1.146562446,3.294397179,12.46806256,0.01927057,0.198605689,0.181070864,0.147190463,0.168107272,0.083327995,0.019785602,1.107155774,1.087370172,2.794960969,10.46004696,0.018107086,imb-2,4
-0.000843,0.780130232,0.02195,-0.0029575,0.87347379,-2.3677,1.9054,4.2731,-0.14938788,-0.181223775,0.078013023,-0.039974,1.269136821,-0.076,-0.01349,1.57422468,-2.7355,2.1701,4.9056,-0.160694503,-0.971953301,0.126913682,-0.039974,1.269136821,-0.076,-0.01349,1.57422468,-2.7355,2.1701,4.9056,-0.160694503,-0.971953301,0.126913682,0.110317878,0.109777921,0.081284958,0.092075747,0.061240649,0.001686,0.661865154,0.660179154,2.928057405,11.10508279,0.010977792,0.171451373,0.18654864,0.11241072,0.132866585,0.064831487,0.010291318,1.147854107,1.137562789,3.495463692,13.88293832,0.018654864,0.202660102,0.164756186,0.164954438,0.178949475,0.108743008,0.02529991,1.0229089,0.997608989,2.709509145,10.33570802,0.016475619,imb-2,4
0.026958,0.917975964,0.1203,0.02226125,0.89430432,-2.4235,3.0341,5.4576,0.096285815,0.172608714,0.091797596,0.061592,1.425922305,0.149,0.1142025,1.57370577,-3.134,2.8069,5.9409,-0.270460604,-0.754828608,0.14259223,0.061592,1.425922305,0.149,0.1142025,1.57370577,-3.134,2.8069,5.9409,-0.270460604,-0.754828608,0.14259223,0.132469414,0.126535205,0.108035857,0.111315592,0.062576438,0.00544,0.836159273,0.830719273,3.605369299,16.72373373,0.01265352,0.195753697,0.206825716,0.156525323,0.153592756,0.104609359,0.017856979,1.311072594,1.293215615,3.538919336,15.00496762,0.020682572,0.210010485,0.170851252,0.165147338,0.183000112,0.078570791,0.009352,1.122014223,1.112662223,3.199097135,13.79906319,0.017085125,imb-2,4
0.023373,0.832784038,0.0792,0.0400225,0.78740886,-1.9365,2.3046,4.2411,-0.114157846,-0.137366108,0.083278404,-0.044748,1.364437671,-0.1602,-0.0235125,1.48311891,-2.8019,3.1581,5.96,-0.106963071,-0.669844236,0.136443767,-0.044748,1.364437671,-0.1602,-0.0235125,1.48311891,-2.8019,3.1581,5.96,-0.106963071,-0.669844236,0.136443767,0.12243914,0.112340874,0.102721765,0.100030197,0.046705885,0.011682901,0.673615979,0.661933077,3.076393694,10.85198074,0.011234087,0.19402773,0.19110594,0.140891636,0.157493362,0.081879945,0.022019314,1.189376216,1.167356903,3.242852505,12.94523614,0.019110594,0.196681541,0.145140328,0.168407927,0.18095599,0.094688808,0.003226329,0.858953874,0.855727545,1.978016948,6.449607293,0.014514033,imb-2,4
-0.024211,0.869205638,-0.1631,-0.05751,0.86984142,-1.5025,3.1139,4.6164,0.596854109,0.439210054,0.086920564,0.077662,1.347007532,-0.00705,0.11866125,1.38015234,-3.758,3.165,6.923,-0.241444467,-0.304020052,0.134700753,0.077662,1.347007532,-0.00705,0.11866125,1.38015234,-3.758,3.165,6.923,-0.241444467,-0.304020052,0.134700753,0.128100096,0.11691464,0.099261442,0.105723756,0.066787377,0.024471532,0.694810013,0.670338481,2.847822375,9.938303292,0.011691464,0.208834339,0.16961297,0.164634638,0.183547916,0.101670057,0.020099387,1.092792586,1.072693199,3.058670712,12.66552095,0.016961297,0.2171128,0.177032229,0.180119735,0.186835673,0.096973831,0.019394,1.104722043,1.085328043,2.822129072,10.62974921,0.017703223,imb-2,4
0.011653,0.860056371,-0.11895,0.00491125,0.79081884,-2.0001,1.9433,3.9434,0.087444711,-0.562466813,0.086005637,-0.079228,1.32380579,-0.12175,-0.07275125,1.47792981,-2.7775,2.4856,5.2631,-0.037652596,-0.828789266,0.132380579,-0.079228,1.32380579,-0.12175,-0.07275125,1.47792981,-2.7775,2.4856,5.2631,-0.037652596,-0.828789266,0.132380579,0.129098243,0.112954245,0.096400462,0.110101958,0.064430232,0.014798935,0.691000169,0.676201233,2.930965863,10.91418458,0.011295425,0.180529768,0.19347323,0.135469515,0.145069077,0.104053062,0.008116,1.190590397,1.182474397,3.27731084,13.25561788,0.019347323,0.22210471,0.17348621,0.19487095,0.190101765,0.094165414,0.053462878,1.036999107,0.983536229,2.605218699,8.45922837,0.017348621,imb-2,4
0.010848,0.851449051,-0.0284,-0.01945125,0.89148738,-1.5015,2.6818,4.1833,0.37761026,-0.208193158,0.085144905,0.03792,1.425642679,-0.0215,0.07827875,1.71344082,-3.1009,3.5232,6.6241,-0.121896549,-0.783937851,0.142564268,0.03792,1.425642679,-0.0215,0.07827875,1.71344082,-3.1009,3.5232,6.6241,-0.121896549,-0.783937851,0.142564268,0.124276694,0.115769903,0.098630952,0.10433295,0.058121674,0.015790006,0.71690145,0.701111443,3.354551461,13.25186719,0.01157699,0.202806153,0.199525904,0.156881848,0.163433959,0.108192695,0.035918236,1.247957219,1.212038983,3.363605704,13.57093893,0.01995259,0.180748616,0.174167868,0.13256176,0.150820005,0.105232911,0.024480174,1.112324096,1.087843922,3.332220895,14.26964248,0.017416787,imb-2,4
0.01503,0.816515078,0.065,0.030215,0.78066303,-2.2955,2.055,4.3505,-0.122354845,0.355385921,0.081651508,-0.033743,1.405235038,0.05635,-0.0036575,1.68897792,-2.9804,2.6321,5.6125,-0.104347945,-1.110588439,0.140523504,-0.033743,1.405235038,0.05635,-0.0036575,1.68897792,-2.9804,2.6321,5.6125,-0.104347945,-1.110588439,0.140523504,0.123768861,0.10584676,0.106630347,0.104434771,0.056701849,0.017835801,0.617167312,0.599331511,2.449823761,7.713037634,0.010584676,0.200722168,0.195798549,0.148925238,0.16434687,0.061534583,0.004491987,1.268252177,1.26376019,3.621171153,15.75769976,0.019579855,0.198018899,0.173804917,0.160058443,0.168571535,0.106858767,0.016929574,1.074929546,1.057999972,2.838738067,10.9037284,0.017380492,imb-2,4
-0.010994,0.856943432,-0.0995,-0.052545,0.87569769,-1.6205,2.6093,4.2298,0.478948199,-0.028364928,0.085694343,0.058305,1.363974974,-0.06045,0.0808525,1.41847755,-2.8971,2.91,5.8071,-0.084172564,-0.796482122,0.136397497,0.058305,1.363974974,-0.06045,0.0808525,1.41847755,-2.8971,2.91,5.8071,-0.084172564,-0.796482122,0.136397497,0.124798747,0.116820022,0.10802849,0.101288659,0.068906835,0.019745855,0.653288992,0.633543136,2.745898113,8.600465134,0.011682002,0.197481869,0.187513847,0.144441177,0.1617702,0.085448992,0.027238895,1.147355118,1.120116223,3.27607428,12.51000104,0.018751385,0.183506629,0.167320042,0.155748431,0.158184366,0.088778151,0.021796838,1.109110549,1.087313711,3.472397897,16.20791553,0.016732004,imb-2,4
-0.002628,0.878215758,-0.07205,0.02048875,0.89222868,-2.4322,2.0323,4.4645,-0.208553286,0.056449595,0.087821576,-0.009153,1.390885487,-0.05185,-0.00868125,1.73812611,-2.8477,2.5585,5.4062,-0.000714636,-1.053903076,0.139088549,-0.009153,1.390885487,-0.05185,-0.00868125,1.73812611,-2.8477,2.5585,5.4062,-0.000714636,-1.053903076,0.139088549,0.131172471,0.116063683,0.088503119,0.114087354,0.071290599,0.005256,0.688566319,0.683310319,2.464336956,8.604946928,0.011606368,0.187248918,0.204864741,0.129133973,0.144615513,0.095331792,0.007743705,1.224923334,1.217179629,3.192684408,11.93529079,0.020486474,0.21074162,0.156145701,0.185171679,0.19163455,0.106322098,0.016016,0.999372569,0.983356569,2.626952214,10.56973529,0.01561457,imb-2,4
0.003041,0.921351263,-0.01835,-0.00084875,0.85479303,-2.0706,2.5175,4.5881,0.149910828,0.028309925,0.092135126,0.028331,1.236903869,0.0701,0.07226125,1.30631886,-2.8265,2.3503,5.1768,-0.279719707,-0.801178416,0.123690387,0.028331,1.236903869,0.0701,0.07226125,1.30631886,-2.8265,2.3503,5.1768,-0.279719707,-0.801178416,0.123690387,0.137107012,0.122342489,0.10692039,0.113664859,0.071868859,0.006082,0.689617579,0.683535579,2.464105203,7.302010319,0.012234249,0.179942755,0.168888181,0.143909665,0.147098321,0.061628746,0.011834,1.073528292,1.061694292,3.435500542,14.08226881,0.016888818,0.205470407,0.182422068,0.164195036,0.177023547,0.087897452,0.008942,1.208269293,1.199327293,3.435490741,15.7361396,0.018242207,imb-2,4
0.00093,0.822150016,-0.0034,-0.00595125,0.7242501,-1.8123,2.4477,4.26,0.13465116,0.049442261,0.082215002,-0.007547,1.279109201,-0.11075,0.01538125,1.34242017,-2.9159,2.3878,5.3037,-0.109770616,-0.823612051,0.12791092,-0.007547,1.279109201,-0.11075,0.01538125,1.34242017,-2.9159,2.3878,5.3037,-0.109770616,-0.823612051,0.12791092,0.118911804,0.112935447,0.096322782,0.0969152,0.062557823,0.00186,0.677686855,0.675826855,2.930228729,10.55923531,0.011293545,0.182913143,0.177909936,0.138348313,0.149247617,0.086781045,0.015094,1.09411894,1.07902494,3.075505498,11.88674989,0.017790994,0.194255463,0.191161269,0.138286938,0.159778072,0.095518591,0.025539515,1.104970865,1.07943135,2.587243146,8.518885416,0.019116127,imb-2,4
-0.01584,0.880085083,-0.01695,-0.012665,0.83818791,-2.53,2.0887,4.6187,-0.050907155,-0.14127465,0.088008508,0.046485,1.223017882,0.1783,0.09312625,1.23433863,-2.5218,2.3323,4.8541,-0.322577424,-0.824202602,0.122301788,0.046485,1.223017882,0.1783,0.09312625,1.23433863,-2.5218,2.3323,4.8541,-0.322577424,-0.824202602,0.122301788,0.134293067,0.113028014,0.112361816,0.114307526,0.053347498,0.025332919,0.732450307,0.707117388,3.481480758,14.32623934,0.011302801,0.174418157,0.170848569,0.131206613,0.141484374,0.071319573,0.007038918,1.069885326,1.062846408,3.351097622,13.46469346,0.017084857,0.194984369,0.162043592,0.154730029,0.165051166,0.074746605,0.034787362,1.017930624,0.983143261,2.989188669,11.33877042,0.016204359,imb-2,4
-0.010311,0.848591143,-0.08365,-0.02406375,0.90490491,-2.0412,2.4047,4.4459,0.168181992,-0.138420024,0.084859114,-0.061927,1.231119789,0.08815,-0.01663625,1.2609513,-2.8507,2.1855,5.0362,-0.292200257,-0.709150448,0.123111979,-0.061927,1.231119789,0.08815,-0.01663625,1.2609513,-2.8507,2.1855,5.0362,-0.292200257,-0.709150448,0.123111979,0.125627752,0.11343202,0.093650811,0.10582255,0.062484159,0.015520007,0.709515803,0.693995796,3.052643281,12.11779887,0.011343202,0.169373898,0.178336466,0.137528701,0.134589097,0.071073803,0.014331918,1.14173882,1.127406903,3.783608826,16.45108625,0.017833647,0.20792311,0.170096694,0.159228617,0.180998772,0.128994799,0.032367263,1.037040723,1.00467346,2.616039773,9.458304483,0.017009669,imb-2,4
-0.033582,0.872111402,0.0111,-0.02982875,0.76672659,-2.3848,2.1636,4.5484,-0.058265016,-0.082054917,0.08721114,-0.053499,1.306288487,-0.0926,-0.043745,1.65613833,-2.8818,2.3208,5.2026,-0.075764423,-0.941381638,0.130628849,-0.053499,1.306288487,-0.0926,-0.043745,1.65613833,-2.8818,2.3208,5.2026,-0.075764423,-0.941381638,0.130628849,0.130303234,0.115404768,0.107799422,0.110077482,0.059694966,0.019252,0.697563499,0.678311499,2.97213771,10.73277296,0.011540477,0.191357251,0.177154606,0.162090359,0.157676871,0.09509225,0.047869687,1.108018096,1.060148409,3.357383574,13.36317858,0.017715461,0.191887096,0.152601292,0.162001357,0.169232834,0.09167237,0.023525213,0.988106648,0.964581435,2.974827061,12.42717794,0.015260129,imb-2,4
0.033531,0.869298219,0.0889,0.03726,0.94419381,-2.4836,2.568,5.0516,0.027404203,0.308926355,0.086929822,-0.001852,1.307342054,0.13725,0.03367375,1.39727637,-2.9716,2.5048,5.4764,-0.22022856,-0.855691962,0.130734205,-0.001852,1.307342054,0.13725,0.03367375,1.39727637,-2.9716,2.5048,5.4764,-0.22022856,-0.855691962,0.130734205,0.129178303,0.115831831,0.107510377,0.107066892,0.062081245,0.005340998,0.702187269,0.696846271,2.935341298,10.55153689,0.011583183,0.177988939,0.190698205,0.128270449,0.136988496,0.088214579,0.003704,1.084955865,1.081251865,2.972881025,9.803771861,0.019069821,0.18560876,0.151617633,0.15613675,0.16292167,0.104311764,0.027312,0.959536537,0.932224537,2.792963519,11.20274121,0.015161763,imb-2,4
-0.01875,0.826188927,-0.09815,-0.0495075,0.87258423,-1.8002,2.4524,4.2526,0.379382713,-0.023875681,0.082618893,0.000342,1.354834466,0.13875,0.06000125,1.34123409,-3.7754,2.8527,6.6281,-0.386300097,-0.313856498,0.135483447,0.000342,1.354834466,0.13875,0.06000125,1.34123409,-3.7754,2.8527,6.6281,-0.386300097,-0.313856498,0.135483447,0.121295814,0.111608436,0.093341918,0.100464323,0.062449274,0.013990909,0.689939238,0.675948329,2.937809888,11.3361125,0.011160844,0.190948575,0.191294033,0.136565688,0.155810323,0.090166148,0.000684,1.171293458,1.170609458,3.363507247,13.14796088,0.019129403,0.208747472,0.155454321,0.180805675,0.184507966,0.112546094,0.008125291,0.950888604,0.942763313,2.412156998,8.366741915,0.015545432,imb-2,4
0.017997,0.887964134,-0.0679,0.00463875,0.9303315,-2.0453,2.2644,4.3097,0.142938307,-0.400210108,0.088796413,-0.009846,1.339662298,-0.03775,0.00306625,1.34456994,-3.0891,2.6124,5.7015,-0.107900271,-0.768117196,0.13396623,-0.009846,1.339662298,-0.03775,0.00306625,1.34456994,-3.0891,2.6124,5.7015,-0.107900271,-0.768117196,0.13396623,0.129706483,0.120658982,0.090995579,0.10772708,0.06670706,0.004662611,0.692266305,0.687603694,2.530089793,8.003408785,0.012065898,0.189237351,0.188730548,0.140065954,0.15168066,0.083440682,0.019692,1.144964256,1.125272256,3.218170715,12.15137886,0.018873055,0.198279689,0.156502569,0.155817672,0.172934096,0.094847622,0.013622185,0.95079716,0.937174975,2.514861179,8.670175983,0.015650257,imb-2,4
-0.031734,0.849699916,-0.1308,-0.0817475,0.88711371,-1.5093,3.0493,4.5586,0.681106231,0.5993043,0.084969992,0.078345,1.275210157,0.08885,0.1008375,1.27933554,-2.8433,2.8394,5.6827,-0.115900122,-0.621185759,0.127521016,0.078345,1.275210157,0.08885,0.1008375,1.27933554,-2.8433,2.8394,5.6827,-0.115900122,-0.621185759,0.127521016,0.125709411,0.113832359,0.091581926,0.105157228,0.060782393,0.005584639,0.634164439,0.6285798,2.778714969,8.871688332,0.011383236,0.177379325,0.183066103,0.121431667,0.140407066,0.082793568,0.029193344,1.08734218,1.058148836,3.006541156,10.90918848,0.01830661,0.201013136,0.186671357,0.145851295,0.169774689,0.096302016,0.007977602,1.175317462,1.167339861,3.134273,12.78328757,0.018667136,imb-2,4
0.035327,0.7770003,0.09395,0.05765,0.72224859,-2.0602,1.9357,3.9959,-0.246123375,-0.090543022,0.07770003,-0.069942,1.271857573,-0.1335,-0.033955,1.40728392,-2.8966,2.1559,5.0525,-0.153915676,-0.916551252,0.127185757,-0.069942,1.271857573,-0.1335,-0.033955,1.40728392,-2.8966,2.1559,5.0525,-0.153915676,-0.916551252,0.127185757,0.115537401,0.103517508,0.088031242,0.095650434,0.047762425,0.01019209,0.668416018,0.658223928,3.328974763,14.04922316,0.010351751,0.185654492,0.173455387,0.143197962,0.148448311,0.073492705,0.012003021,0.971156675,0.959153654,2.904130301,9.078854161,0.017345539,0.19640391,0.162646783,0.155905639,0.169493411,0.108944253,0.026058265,0.968080256,0.942021992,2.436031614,8.130671302,0.016264678,imb-2,4
0.03195,0.862364239,-0.0356,0.01171,0.79741641,-2.0915,2.249,4.3405,0.178286394,-0.042901877,0.086236424,-0.013647,1.279242671,-0.03285,0.0079875,1.27592556,-3.1407,2.2544,5.3951,-0.138259405,-0.717614918,0.127924267,-0.013647,1.279242671,-0.03285,0.0079875,1.27592556,-3.1407,2.2544,5.3951,-0.138259405,-0.717614918,0.127924267,0.130862977,0.111758794,0.102445432,0.110596474,0.065834042,0.008086704,0.615561836,0.607475133,2.352200536,6.67439361,0.011175879,0.185838682,0.174874621,0.134200281,0.151639124,0.09503471,0.012732263,0.990219515,0.977487252,2.611961308,8.054069126,0.017487462,0.18006495,0.169615845,0.132507306,0.151323669,0.071914406,0.005015685,1.102469202,1.097453517,3.430768517,15.1436243,0.016961585,imb-2,4
0.002071,0.920713143,0.01265,-0.01915125,0.90890793,-1.6966,3.2753,4.9719,0.376127955,0.349221279,0.092071314,0.047817,1.317229382,0.0153,0.06960125,1.49194038,-3.0086,2.8615,5.8701,-0.137055044,-0.74734605,0.131722938,0.047817,1.317229382,0.0153,0.06960125,1.49194038,-3.0086,2.8615,5.8701,-0.137055044,-0.74734605,0.131722938,0.143180868,0.114894916,0.119194931,0.12318841,0.072644055,0.004142,0.624061771,0.619919771,2.085715424,5.244984879,0.011489492,0.192246301,0.179343671,0.154095709,0.160632766,0.067024134,0.027471053,1.164502016,1.137030962,3.657449404,15.88285802,0.017934367,0.200479899,0.15044616,0.173710353,0.182749374,0.129488396,0.015361306,0.903713761,0.888352455,2.107430493,7.335167872,0.015044616,imb-2,4
-0.012609,0.786970209,-0.11845,-0.0134125,0.89415606,-2.1524,1.78,3.9324,-0.02732598,-0.478484135,0.078697021,0.018531,1.26458469,0.10905,0.04074,1.25605872,-2.6661,2.5526,5.2187,-0.170663376,-0.621368033,0.126458469,0.018531,1.26458469,0.10905,0.04074,1.25605872,-2.6661,2.5526,5.2187,-0.170663376,-0.621368033,0.126458469,0.117110962,0.104526531,0.089201063,0.098481108,0.059189718,0.022208602,0.657586834,0.635378232,3.18015046,12.70124211,0.010452653,0.177198514,0.179622866,0.134812211,0.139428915,0.092267018,0.021938808,0.909455948,0.88751714,2.417634924,6.153795209,0.017962287,0.205626834,0.164367215,0.166635726,0.178613992,0.093541941,0.02524368,1.017195323,0.991951644,2.717152777,9.906412217,0.016436722,imb-2,4
0.008005,0.903049898,-0.0902,-0.01762375,1.06198638,-1.9813,2.9361,4.9174,0.297798233,-0.035397456,0.09030499,0.014353,1.262494043,-0.0026,0.0332325,1.38259863,-2.7832,2.5255,5.3087,-0.094448061,-0.754846249,0.126249404,0.014353,1.262494043,-0.0026,0.0332325,1.38259863,-2.7832,2.5255,5.3087,-0.094448061,-0.754846249,0.126249404,0.137948036,0.115761282,0.120445033,0.120296161,0.063642165,0.001789991,0.619012416,0.617222426,2.408916121,7.154421609,0.011576128,0.184615147,0.171280323,0.152180712,0.154962943,0.081007569,0.01005,1.066733682,1.056683682,3.13679713,12.45493502,0.017128032,0.204458699,0.166267445,0.157584896,0.179884246,0.113346103,0.007068,1.036944899,1.029876899,2.668420271,10.26663532,0.016626745,imb-2,4
-0.009434,0.882106371,-0.0683,-0.0389425,0.80890656,-1.898,2.1013,3.9993,0.272148299,-0.184951059,0.088210637,-0.036001,1.260996952,-0.1288,-0.02307375,1.34886948,-2.7368,2.299,5.0358,-0.01054991,-0.983942178,0.126099695,-0.036001,1.260996952,-0.1288,-0.02307375,1.34886948,-2.7368,2.299,5.0358,-0.01054991,-0.983942178,0.126099695,0.133229954,0.114884926,0.106855005,0.115268745,0.074243562,0.01267203,0.657304928,0.644632898,2.484774713,7.908551109,0.011488493,0.191141292,0.163563031,0.138852085,0.160749541,0.075470459,0.025551558,0.97240391,0.946852352,2.70243638,9.042370895,0.016356303,0.210012434,0.179302517,0.176330716,0.180976892,0.11928611,0.031069663,1.080243367,1.049173704,2.586980107,9.121580532,0.017930252,imb-2,4
0.000299,0.865352381,0.00755,-0.03515375,0.79474773,-1.7281,2.6824,4.4105,0.458525803,0.288878342,0.086535238,0.026683,1.289421352,0.17615,0.066325,1.3921614,-3.0774,2.5695,5.6469,-0.24925924,-0.866279201,0.128942135,0.026683,1.289421352,0.17615,0.066325,1.3921614,-3.0774,2.5695,5.6469,-0.24925924,-0.866279201,0.128942135,0.135214379,0.107171773,0.114739688,0.117416555,0.067835464,0.000598,0.565647918,0.565049918,2.51292394,7.434752368,0.010717177,0.182298224,0.18156194,0.133980603,0.146516243,0.068911636,0.01473149,1.096165849,1.081434359,3.346655861,12.5711459,0.018156194,0.189934747,0.145007706,0.172484718,0.173182553,0.107409175,0.009492085,0.914209017,0.904716932,2.550993714,10.201187,0.014500771,imb-2,4
-0.014939,0.907119124,-0.0578,0.00617875,0.76657833,-2.9854,2.0222,5.0076,-0.292823682,0.264597938,0.090711912,-0.004135,1.305185898,-0.0821,-0.00162375,1.45850775,-2.4489,2.6079,5.0568,-0.011413047,-0.916570528,0.13051859,-0.004135,1.305185898,-0.0821,-0.00162375,1.45850775,-2.4489,2.6079,5.0568,-0.011413047,-0.916570528,0.13051859,0.138296112,0.116638831,0.101274275,0.119166842,0.068504476,0.025743117,0.722103752,0.696360636,2.904653537,10.98665111,0.011663883,0.180108434,0.188080793,0.14256465,0.143758577,0.082528834,0.00827,1.16728838,1.15901838,3.468213234,14.11860784,0.018808079,0.216931156,0.169286339,0.175916819,0.188781175,0.128225376,0.014910313,0.962229657,0.947319344,2.044767654,5.685379205,0.016928634,imb-2,4
